timestamp,open,high,low,close,volume
2018-10-31T01:13:00.000Z,6278.0,6278.0,6277.5,6278.0,151018
2018-10-31T01:14:00.000Z,6278.0,6278.0,6277.5,6278.0,27320
2018-10-31T01:15:00.000Z,6278.0,6278.0,6277.5,6277.5,101237
2018-10-31T01:16:00.000Z,6277.5,6278.0,6277.5,6278.0,67996
2018-10-31T01:17:00.000Z,6278.0,6278.0,6277.5,6278.0,49538
2018-10-31T01:18:00.000Z,6278.0,6277.5,6271.0,6272.0,8016719
2018-10-31T01:19:00.000Z,6272.0,6272.0,6271.5,6271.5,212966
2018-10-31T01:20:00.000Z,6271.5,6272.0,6271.5,6271.5,168597
2018-10-31T01:21:00.000Z,6271.5,6272.0,6271.5,6272.0,50001
2018-10-31T01:22:00.000Z,6272.0,6272.0,6271.5,6271.5,203511
2018-10-31T01:23:00.000Z,6271.5,6272.0,6271.5,6271.5,90813
2018-10-31T01:24:00.000Z,6271.5,6272.0,6271.5,6271.5,65737
2018-10-31T01:25:00.000Z,6271.5,6272.0,6270.5,6270.5,371507
2018-10-31T01:26:00.000Z,6270.5,6271.0,6270.5,6271.0,245566
2018-10-31T01:27:00.000Z,6271.0,6271.0,6270.5,6271.0,78549
2018-10-31T01:28:00.000Z,6271.0,6271.0,6270.5,6271.0,184396
2018-10-31T01:29:00.000Z,6271.0,6271.0,6270.5,6271.0,249603
2018-10-31T01:30:00.000Z,6271.0,6271.0,6270.5,6270.5,109994
2018-10-31T01:31:00.000Z,6270.5,6271.0,6270.5,6270.5,80829
2018-10-31T01:32:00.000Z,6270.5,6271.0,6270.5,6270.5,201881
2018-10-31T01:33:00.000Z,6270.5,6271.0,6270.0,6270.0,866272
2018-10-31T01:34:00.000Z,6270.0,6270.5,6270.0,6270.0,287773
2018-10-31T01:35:00.000Z,6270.0,6270.5,6270.0,6270.0,11390
2018-10-31T01:36:00.000Z,6270.0,6270.5,6270.0,6270.5,274015
2018-10-31T01:37:00.000Z,6270.5,6270.5,6270.0,6270.5,114307
2018-10-31T01:38:00.000Z,6270.5,6270.5,6270.0,6270.0,159376
2018-10-31T01:39:00.000Z,6270.0,6270.5,6268.5,6269.0,1070363
2018-10-31T01:40:00.000Z,6269.0,6269.0,6268.5,6268.5,527907
2018-10-31T01:41:00.000Z,6268.5,6269.0,6268.5,6268.5,167350
2018-10-31T01:42:00.000Z,6268.5,6269.0,6268.5,6268.5,51604
2018-10-31T01:43:00.000Z,6268.5,6269.0,6268.5,6268.5,763711
2018-10-31T01:44:00.000Z,6268.5,6269.0,6269.0,6269.0,4
2018-10-31T01:45:00.000Z,6269.0,6268.5,6268.0,6268.0,329706
2018-10-31T01:46:00.000Z,6268.0,6268.5,6268.0,6268.0,90395
2018-10-31T01:47:00.000Z,6268.0,6268.5,6268.0,6268.5,74958
2018-10-31T01:48:00.000Z,6268.5,6268.5,6268.0,6268.0,25453
2018-10-31T01:49:00.000Z,6268.0,6268.0,6268.0,6268.0,230108
2018-10-31T01:50:00.000Z,6268.0,6268.5,6268.0,6268.0,155298
2018-10-31T01:51:00.000Z,6268.0,6268.5,6268.0,6268.5,24045
2018-10-31T01:52:00.000Z,6268.5,6268.5,6268.0,6268.5,10282
2018-10-31T01:53:00.000Z,6268.5,6268.5,6268.0,6268.5,156670
2018-10-31T01:54:00.000Z,6268.5,6270.0,6268.5,6270.0,3324884
2018-10-31T01:55:00.000Z,6270.0,6270.0,6269.5,6270.0,140008
2018-10-31T01:56:00.000Z,6270.0,6270.0,6270.0,6270.0,146634
2018-10-31T01:57:00.000Z,6270.0,6270.0,6269.5,6270.0,109696
2018-10-31T01:58:00.000Z,6270.0,6270.0,6269.5,6270.0,105728
2018-10-31T01:59:00.000Z,6270.0,6270.0,6269.5,6270.0,182232
2018-10-31T02:00:00.000Z,6270.0,6270.0,6269.5,6270.0,99518
2018-10-31T02:01:00.000Z,6270.0,6270.0,6269.5,6269.5,116130
2018-10-31T02:02:00.000Z,6269.5,6270.0,6269.5,6269.5,186943
2018-10-31T02:03:00.000Z,6269.5,6270.0,6269.5,6270.0,82767
2018-10-31T02:04:00.000Z,6270.0,6270.0,6269.5,6269.5,17926
2018-10-31T02:05:00.000Z,6269.5,6270.0,6269.5,6270.0,66116
2018-10-31T02:06:00.000Z,6270.0,6270.0,6269.5,6270.0,77589
2018-10-31T02:07:00.000Z,6270.0,6270.0,6269.5,6270.0,245670
2018-10-31T02:08:00.000Z,6270.0,6270.0,6269.5,6269.5,197447
2018-10-31T02:09:00.000Z,6269.5,6270.0,6269.5,6270.0,158115
2018-10-31T02:10:00.000Z,6270.0,6270.0,6269.5,6270.0,6053
2018-10-31T02:11:00.000Z,6270.0,6270.0,6269.5,6270.0,112441
2018-10-31T02:12:00.000Z,6270.0,6270.0,6269.5,6270.0,261137
2018-10-31T02:13:00.000Z,6270.0,6269.5,6269.5,6269.5,8310
2018-10-31T02:14:00.000Z,6269.5,6270.0,6269.5,6269.5,54778
2018-10-31T02:15:00.000Z,6269.5,6270.0,6269.5,6270.0,52100
2018-10-31T02:16:00.000Z,6270.0,6270.0,6269.5,6270.0,95945
2018-10-31T02:17:00.000Z,6270.0,6270.0,6269.5,6269.5,29531
2018-10-31T02:18:00.000Z,6269.5,6270.0,6269.5,6269.5,332381
2018-10-31T02:19:00.000Z,6269.5,6270.0,6269.5,6269.5,199543
2018-10-31T02:20:00.000Z,6269.5,6270.0,6268.5,6268.5,1209446
2018-10-31T02:21:00.000Z,6268.5,6268.5,6267.5,6267.5,419493
2018-10-31T02:22:00.000Z,6267.5,6268.0,6267.5,6267.5,200548
2018-10-31T02:23:00.000Z,6267.5,6268.0,6267.5,6267.5,76334
2018-10-31T02:24:00.000Z,6267.5,6268.0,6267.5,6268.0,6603
2018-10-31T02:25:00.000Z,6268.0,6268.0,6268.0,6268.0,8933
2018-10-31T02:26:00.000Z,6268.0,6268.0,6267.0,6267.0,813568
2018-10-31T02:27:00.000Z,6267.0,6267.5,6267.0,6267.0,89904
2018-10-31T02:28:00.000Z,6267.0,6267.5,6267.0,6267.5,125161
2018-10-31T02:29:00.000Z,6267.5,6267.0,6267.0,6267.0,75199
2018-10-31T02:30:00.000Z,6267.0,6267.5,6267.0,6267.0,26199
2018-10-31T02:31:00.000Z,6267.0,6267.5,6267.0,6267.0,43095
2018-10-31T02:32:00.000Z,6267.0,6267.5,6267.0,6267.5,96186
2018-10-31T02:33:00.000Z,6267.5,6267.5,6267.0,6267.0,38051
2018-10-31T02:34:00.000Z,6267.0,6267.0,6267.0,6267.0,24711
2018-10-31T02:35:00.000Z,6267.0,6267.5,6267.0,6267.0,97934
2018-10-31T02:36:00.000Z,6267.0,6267.5,6267.0,6267.0,579815
2018-10-31T02:37:00.000Z,6267.0,6267.5,6267.0,6267.0,299901
2018-10-31T02:38:00.000Z,6267.0,6267.5,6267.0,6267.0,211162
2018-10-31T02:39:00.000Z,6267.0,6267.5,6267.0,6267.0,15400
2018-10-31T02:40:00.000Z,6267.0,6267.5,6267.0,6267.5,71400
2018-10-31T02:41:00.000Z,6267.5,6267.5,6267.0,6267.5,158552
2018-10-31T02:42:00.000Z,6267.5,6267.5,6267.0,6267.5,107804
2018-10-31T02:43:00.000Z,6267.5,6267.5,6267.0,6267.5,24408
2018-10-31T02:44:00.000Z,6267.5,6267.5,6267.5,6267.5,1053959
2018-10-31T02:45:00.000Z,6267.5,6268.0,6267.0,6268.0,619046
2018-10-31T02:46:00.000Z,6268.0,6268.0,6267.5,6268.0,119145
2018-10-31T02:47:00.000Z,6268.0,6268.0,6267.5,6268.0,97753
2018-10-31T02:48:00.000Z,6268.0,6268.0,6267.5,6268.0,454508
2018-10-31T02:49:00.000Z,6268.0,6268.0,6267.5,6268.0,51236
2018-10-31T02:50:00.000Z,6268.0,6270.0,6267.5,6270.0,1431255
2018-10-31T02:51:00.000Z,6270.0,6270.0,6269.5,6269.5,1088448
2018-10-31T02:52:00.000Z,6269.5,6271.0,6270.0,6271.0,1423421
2018-10-31T02:53:00.000Z,6271.0,6271.0,6270.5,6271.0,361133
2018-10-31T02:54:00.000Z,6271.0,6271.0,6271.0,6271.0,57523
2018-10-31T02:55:00.000Z,6271.0,6271.0,6270.5,6270.5,185515
2018-10-31T02:56:00.000Z,6270.5,6271.0,6271.0,6271.0,17208
2018-10-31T02:57:00.000Z,6271.0,6271.0,6271.0,6271.0,10100
2018-10-31T02:58:00.000Z,6271.0,6271.0,6270.5,6270.5,45929
2018-10-31T02:59:00.000Z,6270.5,6271.0,6270.5,6270.5,267186
2018-10-31T03:00:00.000Z,6270.5,6271.0,6270.5,6270.5,26323
2018-10-31T03:01:00.000Z,6270.5,6271.0,6270.5,6270.5,171159
2018-10-31T03:02:00.000Z,6270.5,6271.0,6270.5,6271.0,16069
2018-10-31T03:03:00.000Z,6271.0,6271.0,6270.5,6270.5,10308
2018-10-31T03:04:00.000Z,6270.5,6271.0,6270.5,6270.5,136524
2018-10-31T03:05:00.000Z,6270.5,6271.0,6270.5,6270.5,160697
2018-10-31T03:06:00.000Z,6270.5,6271.0,6270.5,6271.0,192992
2018-10-31T03:07:00.000Z,6271.0,6271.0,6270.5,6270.5,87710
2018-10-31T03:08:00.000Z,6270.5,6271.0,6270.5,6271.0,14642
2018-10-31T03:09:00.000Z,6271.0,6271.0,6270.5,6270.5,17910
2018-10-31T03:10:00.000Z,6270.5,6271.0,6270.5,6271.0,67300
2018-10-31T03:11:00.000Z,6271.0,6271.0,6270.5,6271.0,2058
2018-10-31T03:12:00.000Z,6271.0,6271.0,6270.5,6270.5,114521
2018-10-31T03:13:00.000Z,6270.5,6271.0,6270.5,6270.5,1157
2018-10-31T03:14:00.000Z,6270.5,6271.0,6271.0,6271.0,198
2018-10-31T03:15:00.000Z,6271.0,6271.0,6270.5,6270.5,316
2018-10-31T03:16:00.000Z,6270.5,6271.0,6270.5,6270.5,1851
2018-10-31T03:17:00.000Z,6270.5,6271.0,6270.5,6270.5,30827
2018-10-31T03:18:00.000Z,6270.5,6271.0,6270.5,6271.0,17742
2018-10-31T03:19:00.000Z,6271.0,6271.0,6270.5,6271.0,2955
2018-10-31T03:20:00.000Z,6271.0,6271.0,6270.5,6270.5,1982
2018-10-31T03:21:00.000Z,6270.5,6271.0,6270.5,6271.0,16064
2018-10-31T03:22:00.000Z,6271.0,6271.0,6270.5,6271.0,211061
2018-10-31T03:23:00.000Z,6271.0,6271.0,6270.5,6270.5,24065
2018-10-31T03:24:00.000Z,6270.5,6271.0,6270.5,6270.5,152250
2018-10-31T03:25:00.000Z,6270.5,6271.0,6270.5,6270.5,27672
2018-10-31T03:26:00.000Z,6270.5,6271.0,6270.5,6271.0,30087
2018-10-31T03:27:00.000Z,6271.0,6271.0,6270.5,6271.0,27060
2018-10-31T03:28:00.000Z,6271.0,6271.0,6270.5,6271.0,761289
2018-10-31T03:29:00.000Z,6271.0,6271.0,6270.5,6271.0,227591
2018-10-31T03:30:00.000Z,6271.0,6271.0,6270.5,6271.0,132939
2018-10-31T03:31:00.000Z,6271.0,6271.0,6270.5,6270.5,10838
2018-10-31T03:32:00.000Z,6270.5,6271.0,6270.5,6271.0,66171
2018-10-31T03:33:00.000Z,6271.0,6271.0,6270.5,6271.0,31307
2018-10-31T03:34:00.000Z,6271.0,6271.0,6271.0,6271.0,36133
2018-10-31T03:35:00.000Z,6271.0,6271.0,6270.5,6271.0,9536
2018-10-31T03:36:00.000Z,6271.0,6271.0,6270.5,6271.0,107636
2018-10-31T03:37:00.000Z,6271.0,6271.0,6270.5,6271.0,5497
2018-10-31T03:38:00.000Z,6271.0,6271.0,6270.5,6271.0,10887
2018-10-31T03:39:00.000Z,6271.0,6271.0,6270.5,6271.0,5970
2018-10-31T03:40:00.000Z,6271.0,6271.0,6270.5,6271.0,39177
2018-10-31T03:41:00.000Z,6271.0,6271.0,6270.5,6271.0,20307
2018-10-31T03:42:00.000Z,6271.0,6271.0,6270.5,6271.0,83619
2018-10-31T03:43:00.000Z,6271.0,6271.0,6270.5,6271.0,9833
2018-10-31T03:44:00.000Z,6271.0,6271.0,6271.0,6271.0,5503
2018-10-31T03:45:00.000Z,6271.0,6271.0,6270.5,6271.0,60800
2018-10-31T03:46:00.000Z,6271.0,6271.0,6270.5,6271.0,57062
2018-10-31T03:47:00.000Z,6271.0,6271.0,6271.0,6271.0,90685
2018-10-31T03:48:00.000Z,6271.0,6271.0,6270.5,6271.0,44767
2018-10-31T03:49:00.000Z,6271.0,6271.0,6270.5,6271.0,25178
2018-10-31T03:50:00.000Z,6271.0,6271.0,6270.5,6271.0,1384562
2018-10-31T03:51:00.000Z,6271.0,6271.0,6270.5,6271.0,781350
2018-10-31T03:52:00.000Z,6271.0,6271.0,6270.5,6271.0,32377
2018-10-31T03:53:00.000Z,6271.0,6271.0,6270.5,6271.0,37814
2018-10-31T03:54:00.000Z,6271.0,6271.0,6270.5,6270.5,15819
2018-10-31T03:55:00.000Z,6270.5,6271.0,6270.5,6270.5,15272
2018-10-31T03:56:00.000Z,6270.5,6271.0,6270.5,6271.0,34726
2018-10-31T03:57:00.000Z,6271.0,6271.0,6270.5,6271.0,1412
2018-10-31T03:58:00.000Z,6271.0,6271.0,6270.5,6271.0,100617
2018-10-31T03:59:00.000Z,6271.0,6271.0,6270.5,6271.0,85661
2018-10-31T04:00:00.000Z,6271.0,6271.0,6270.5,6270.5,111825
2018-10-31T04:01:00.000Z,6270.5,6271.0,6270.5,6271.0,745929
2018-10-31T04:02:00.000Z,6271.0,6271.0,6270.5,6271.0,72600
2018-10-31T04:03:00.000Z,6271.0,6271.0,6270.5,6271.0,191505
2018-10-31T04:04:00.000Z,6271.0,6271.0,6270.5,6271.0,11931
2018-10-31T04:05:00.000Z,6271.0,6271.0,6270.5,6270.5,1260264
2018-10-31T04:06:00.000Z,6270.5,6271.0,6270.5,6271.0,198693
2018-10-31T04:07:00.000Z,6271.0,6271.0,6270.5,6271.0,106525
2018-10-31T04:08:00.000Z,6271.0,6271.0,6270.5,6270.5,52879
2018-10-31T04:09:00.000Z,6270.5,6271.0,6270.0,6270.0,1588752
2018-10-31T04:10:00.000Z,6270.0,6270.5,6270.0,6270.0,1468600
2018-10-31T04:11:00.000Z,6270.0,6270.5,6270.0,6270.0,17001
2018-10-31T04:12:00.000Z,6270.0,6270.5,6270.0,6270.0,162150
2018-10-31T04:13:00.000Z,6270.0,6270.0,6270.0,6270.0,74189
2018-10-31T04:14:00.000Z,6270.0,6270.5,6270.0,6270.5,6305
2018-10-31T04:15:00.000Z,6270.5,6270.5,6270.5,6270.5,2008
2018-10-31T04:16:00.000Z,6270.5,6270.5,6270.0,6270.0,101949
2018-10-31T04:17:00.000Z,6270.0,6270.5,6270.0,6270.5,11000
2018-10-31T04:18:00.000Z,6270.5,6270.5,6270.0,6270.0,6033
2018-10-31T04:19:00.000Z,6270.0,6270.5,6270.0,6270.0,163070
2018-10-31T04:20:00.000Z,6270.0,6270.5,6270.0,6270.0,6057
2018-10-31T04:21:00.000Z,6270.0,6270.5,6270.0,6270.0,31179
2018-10-31T04:22:00.000Z,6270.0,6270.5,6270.0,6270.0,9421
2018-10-31T04:23:00.000Z,6270.0,6270.5,6270.0,6270.0,11678
2018-10-31T04:24:00.000Z,6270.0,6270.5,6270.0,6270.0,10004
2018-10-31T04:25:00.000Z,6270.0,6270.5,6270.0,6270.0,386526
2018-10-31T04:26:00.000Z,6270.0,6270.5,6270.0,6270.5,20992
2018-10-31T04:27:00.000Z,6270.5,6270.5,6270.0,6270.0,132472
2018-10-31T04:28:00.000Z,6270.0,6270.5,6270.0,6270.0,124470
2018-10-31T04:29:00.000Z,6270.0,6270.5,6270.0,6270.5,35021
2018-10-31T04:30:00.000Z,6270.5,6270.5,6270.0,6270.0,120722
2018-10-31T04:31:00.000Z,6270.0,6270.5,6270.0,6270.0,263795
2018-10-31T04:32:00.000Z,6270.0,6270.5,6270.0,6270.0,141337
2018-10-31T04:33:00.000Z,6270.0,6270.5,6270.0,6270.5,26703
2018-10-31T04:34:00.000Z,6270.5,6270.5,6270.0,6270.5,114343
2018-10-31T04:35:00.000Z,6270.5,6270.5,6270.0,6270.0,25743
2018-10-31T04:36:00.000Z,6270.0,6270.5,6270.0,6270.5,60058
2018-10-31T04:37:00.000Z,6270.5,6270.5,6270.0,6270.0,2122
2018-10-31T04:38:00.000Z,6270.0,6270.5,6270.0,6270.0,26708
2018-10-31T04:39:00.000Z,6270.0,6270.0,6270.0,6270.0,15200
2018-10-31T04:40:00.000Z,6270.0,6270.5,6270.0,6270.0,36872
2018-10-31T04:41:00.000Z,6270.0,6270.5,6270.0,6270.0,81867
2018-10-31T04:42:00.000Z,6270.0,6270.5,6270.0,6270.0,8380
2018-10-31T04:43:00.000Z,6270.0,6270.5,6270.0,6270.5,1314656
2018-10-31T04:44:00.000Z,6270.5,6270.5,6270.0,6270.0,14757
2018-10-31T04:45:00.000Z,6270.0,6270.5,6270.0,6270.5,385327
2018-10-31T04:46:00.000Z,6270.5,6270.5,6270.0,6270.0,91944
2018-10-31T04:47:00.000Z,6270.0,6270.5,6270.0,6270.5,831719
2018-10-31T04:48:00.000Z,6270.5,6271.5,6270.5,6271.5,1414492
2018-10-31T04:49:00.000Z,6271.5,6271.5,6271.0,6271.5,74663
2018-10-31T04:50:00.000Z,6271.5,6271.5,6271.0,6271.5,427735
2018-10-31T04:51:00.000Z,6271.5,6271.5,6271.0,6271.5,46479
2018-10-31T04:52:00.000Z,6271.5,6271.5,6271.0,6271.0,13590
2018-10-31T04:53:00.000Z,6271.0,6271.5,6271.0,6271.5,104100
2018-10-31T04:54:00.000Z,6271.5,6271.5,6271.0,6271.0,149417
2018-10-31T04:55:00.000Z,6271.0,6271.5,6271.0,6271.0,104618
2018-10-31T04:56:00.000Z,6271.0,6271.5,6271.0,6271.5,151903
2018-10-31T04:57:00.000Z,6271.5,6271.5,6271.0,6271.5,215836
2018-10-31T04:58:00.000Z,6271.5,6271.5,6271.0,6271.5,15340
2018-10-31T04:59:00.000Z,6271.5,6271.5,6271.0,6271.5,33270
2018-10-31T05:00:00.000Z,6271.5,6271.5,6271.0,6271.5,20252
2018-10-31T05:01:00.000Z,6271.5,6271.5,6271.0,6271.5,35607
2018-10-31T05:02:00.000Z,6271.5,6271.5,6271.5,6271.5,5076
2018-10-31T05:03:00.000Z,6271.5,6271.5,6271.0,6271.5,18605
2018-10-31T05:04:00.000Z,6271.5,6271.5,6271.0,6271.5,53798
2018-10-31T05:05:00.000Z,6271.5,6271.5,6271.5,6271.5,234575
2018-10-31T05:06:00.000Z,6271.5,6271.5,6271.0,6271.5,9102
2018-10-31T05:07:00.000Z,6271.5,6271.5,6271.0,6271.5,8254
2018-10-31T05:08:00.000Z,6271.5,6271.5,6271.0,6271.0,198836
2018-10-31T05:09:00.000Z,6271.0,6271.5,6271.0,6271.0,6458
2018-10-31T05:10:00.000Z,6271.0,6271.5,6271.0,6271.5,208233
2018-10-31T05:11:00.000Z,6271.5,6271.5,6271.0,6271.5,17071
2018-10-31T05:12:00.000Z,6271.5,6271.5,6271.0,6271.5,109106
2018-10-31T05:13:00.000Z,6271.5,6271.5,6271.0,6271.5,1005517
2018-10-31T05:14:00.000Z,6271.5,6271.5,6271.0,6271.5,36853
2018-10-31T05:15:00.000Z,6271.5,6271.5,6271.0,6271.5,1220702
2018-10-31T05:16:00.000Z,6271.5,6271.5,6271.0,6271.5,199384
2018-10-31T05:17:00.000Z,6271.5,6271.5,6271.5,6271.5,123367
2018-10-31T05:18:00.000Z,6271.5,6271.5,6271.0,6271.5,28972
2018-10-31T05:19:00.000Z,6271.5,6271.5,6271.0,6271.5,2827
2018-10-31T05:20:00.000Z,6271.5,6271.5,6271.0,6271.0,30433
2018-10-31T05:21:00.000Z,6271.0,6271.5,6271.0,6271.5,125368
2018-10-31T05:22:00.000Z,6271.5,6271.5,6271.0,6271.5,61794
2018-10-31T05:23:00.000Z,6271.5,6271.5,6271.0,6271.5,8521
2018-10-31T05:24:00.000Z,6271.5,6271.5,6271.0,6271.5,16247
2018-10-31T05:25:00.000Z,6271.5,6271.5,6271.0,6271.0,2382
2018-10-31T05:26:00.000Z,6271.0,6271.5,6271.5,6271.5,156820
2018-10-31T05:27:00.000Z,6271.5,6271.5,6271.5,6271.5,11027
2018-10-31T05:28:00.000Z,6271.5,6271.5,6271.0,6271.5,19419
2018-10-31T05:29:00.000Z,6271.5,6271.5,6271.0,6271.5,59860
2018-10-31T05:30:00.000Z,6271.5,6271.5,6271.0,6271.5,15889
2018-10-31T05:31:00.000Z,6271.5,6271.5,6271.0,6271.5,76797
2018-10-31T05:32:00.000Z,6271.5,6271.5,6271.0,6271.5,38775
2018-10-31T05:33:00.000Z,6271.5,6271.5,6271.0,6271.5,49396
2018-10-31T05:34:00.000Z,6271.5,6271.5,6271.0,6271.5,12922
2018-10-31T05:35:00.000Z,6271.5,6271.5,6271.0,6271.0,40398
2018-10-31T05:36:00.000Z,6271.0,6271.5,6271.0,6271.5,43617
2018-10-31T05:37:00.000Z,6271.5,6271.5,6271.5,6271.5,27595
2018-10-31T05:38:00.000Z,6271.5,6271.5,6271.0,6271.5,1812
2018-10-31T05:39:00.000Z,6271.5,6271.5,6271.5,6271.5,76510
2018-10-31T05:40:00.000Z,6271.5,6271.5,6271.0,6271.5,105625
2018-10-31T05:41:00.000Z,6271.5,6271.5,6271.0,6271.5,17781
2018-10-31T05:42:00.000Z,6271.5,6271.5,6271.0,6271.5,230992
2018-10-31T05:43:00.000Z,6271.5,6271.5,6271.0,6271.5,98364
2018-10-31T05:44:00.000Z,6271.5,6271.5,6271.0,6271.5,180579
2018-10-31T05:45:00.000Z,6271.5,6271.5,6271.0,6271.5,16157
2018-10-31T05:46:00.000Z,6271.5,6271.5,6271.0,6271.5,32498
2018-10-31T05:47:00.000Z,6271.5,6271.5,6271.0,6271.5,424439
2018-10-31T05:48:00.000Z,6271.5,6271.5,6271.0,6271.5,264231
2018-10-31T05:49:00.000Z,6271.5,6271.5,6271.0,6271.5,141987
2018-10-31T05:50:00.000Z,6271.5,6271.5,6271.0,6271.5,106009
2018-10-31T05:51:00.000Z,6271.5,6271.5,6271.0,6271.5,11579
2018-10-31T05:52:00.000Z,6271.5,6271.5,6271.5,6271.5,2027
2018-10-31T05:53:00.000Z,6271.5,6271.5,6271.0,6271.5,24347
2018-10-31T05:54:00.000Z,6271.5,6271.5,6271.5,6271.5,2027
2018-10-31T05:55:00.000Z,6271.5,6271.5,6271.0,6271.0,142245
2018-10-31T05:56:00.000Z,6271.0,6271.5,6271.0,6271.5,19189
2018-10-31T05:57:00.000Z,6271.5,6271.5,6271.0,6271.0,30093
2018-10-31T05:58:00.000Z,6271.0,6271.5,6271.0,6271.5,35447
2018-10-31T05:59:00.000Z,6271.5,6271.5,6271.5,6271.5,20131
2018-10-31T06:00:00.000Z,6271.5,6271.5,6271.0,6271.5,30065
2018-10-31T06:01:00.000Z,6271.5,6271.5,6271.0,6271.5,166483
2018-10-31T06:02:00.000Z,6271.5,6271.5,6271.5,6271.5,5358
2018-10-31T06:03:00.000Z,6271.5,6271.5,6271.0,6271.5,38730
2018-10-31T06:04:00.000Z,6271.5,6271.5,6271.0,6271.5,14960
2018-10-31T06:05:00.000Z,6271.5,6271.5,6271.0,6271.0,12174
2018-10-31T06:06:00.000Z,6271.0,6271.5,6271.0,6271.0,39564
2018-10-31T06:07:00.000Z,6271.0,6271.5,6271.0,6271.5,85880
2018-10-31T06:08:00.000Z,6271.5,6271.5,6271.0,6271.5,1574658
2018-10-31T06:09:00.000Z,6271.5,6271.5,6271.0,6271.0,9184
2018-10-31T06:10:00.000Z,6271.0,6271.5,6271.0,6271.5,59926
2018-10-31T06:11:00.000Z,6271.5,6271.5,6271.0,6271.5,59975
2018-10-31T06:12:00.000Z,6271.5,6271.5,6271.0,6271.5,29490
2018-10-31T06:13:00.000Z,6271.5,6271.5,6271.0,6271.5,37849
2018-10-31T06:14:00.000Z,6271.5,6271.5,6271.0,6271.0,29575
2018-10-31T06:15:00.000Z,6271.0,6271.5,6271.0,6271.5,10083
2018-10-31T06:16:00.000Z,6271.5,6271.5,6271.0,6271.5,18882
2018-10-31T06:17:00.000Z,6271.5,6271.5,6271.0,6271.5,97747
2018-10-31T06:18:00.000Z,6271.5,6271.5,6271.0,6271.5,42664
